date,equity
1983-01-19,10000.0
1983-01-20,10000.0
1983-01-21,10000.0
1983-01-24,10000.0
1983-01-25,10000.0
1983-01-26,10000.0
1983-01-27,10000.0
1983-01-28,10000.0
1983-01-31,10000.0
1983-02-01,10000.0
1983-02-02,10000.0
1983-02-03,10000.0
1983-02-04,10000.0
1983-02-07,10000.0
1983-02-08,10000.0
1983-02-09,10000.0
1983-02-10,10000.0
1983-02-11,10000.0
1983-02-14,10000.0
1983-02-15,10000.0
1983-02-16,10000.0
1983-02-17,10000.0
1983-02-18,10000.0
1983-02-22,10000.0
1983-02-23,10000.0
1983-02-24,10000.0
1983-02-25,10000.0
1983-02-28,10000.0
1983-03-01,10000.0
1983-03-02,10000.0
1983-03-03,10000.0
1983-03-04,10000.0
1983-03-07,10000.0
1983-03-08,10000.0
1983-03-09,10000.0
1983-03-10,10000.0
1983-03-11,10000.0
1983-03-14,10000.0
1983-03-15,10000.0
1983-03-16,10000.0
1983-03-17,10000.0
1983-03-18,10000.0
1983-03-21,10000.0
1983-03-22,10000.0
1983-03-23,10000.0
1983-03-24,10000.0
1983-03-25,10000.0
1983-03-28,10000.0
1983-03-29,10000.0
1983-03-30,10000.0
1983-03-31,10000.0
1983-04-04,10000.0
1983-04-05,10000.0
1983-04-06,10000.0
1983-04-07,10000.0
1983-04-08,10000.0
1983-04-11,10000.0
1983-04-12,10000.0
1983-04-13,10000.0
1983-04-14,10000.0
1983-04-15,10000.0
1983-04-18,10000.0
1983-04-19,10000.0
1983-04-20,10000.0
1983-04-21,10000.0
1983-04-22,10000.0
1983-04-25,10000.0
1983-04-26,10000.0
1983-04-27,10000.0
1983-04-28,10000.0
1983-04-29,10000.0
1983-05-02,10000.0
1983-05-03,10000.0
1983-05-04,10000.0
1983-05-05,10000.0
1983-05-06,10000.0
1983-05-09,10000.0
1983-05-10,10000.0
1983-05-11,10000.0
1983-05-12,10000.0
1983-05-13,10000.0
1983-05-16,10000.0
1983-05-17,10000.0
1983-05-18,10000.0
1983-05-19,10000.0
1983-05-20,10000.0
1983-05-23,10000.0
1983-05-24,10000.0
1983-05-25,10000.0
1983-05-26,10000.0
1983-05-27,10000.0
1983-05-31,10000.0
1983-06-01,10000.0
1983-06-02,10000.0
1983-06-03,10000.0
1983-06-06,10000.0
1983-06-07,10000.0
1983-06-08,10000.0
1983-06-09,10000.0
1983-06-10,10000.0
1983-06-13,10000.0
1983-06-14,10000.0
1983-06-15,10000.0
1983-06-16,10000.0
1983-06-17,10000.0
1983-06-20,10000.0
1983-06-21,10000.0
1983-06-22,10000.0
1983-06-23,10000.0
1983-06-24,10000.0
1983-06-27,10000.0
1983-06-28,10000.0
1983-06-29,10000.0
1983-06-30,10000.0
1983-07-01,10000.0
1983-07-05,10000.0
1983-07-06,10000.0
1983-07-07,10000.0
1983-07-08,10000.0
1983-07-11,10000.0
1983-07-12,10000.0
1983-07-13,10000.0
1983-07-14,10000.0
1983-07-15,10000.0
1983-07-18,10000.0
1983-07-19,10000.0
1983-07-20,10000.0
1983-07-21,10000.0
1983-07-22,10000.0
1983-07-25,10000.0
1983-07-26,10000.0
1983-07-27,10000.0
1983-07-28,10000.0
1983-07-29,10000.0
1983-08-01,10000.0
1983-08-02,10000.0
1983-08-03,10000.0
1983-08-04,10000.0
1983-08-05,10000.0
1983-08-08,10000.0
1983-08-09,10000.0
1983-08-10,10000.0
1983-08-11,10000.0
1983-08-12,10000.0
1983-08-15,10000.0
1983-08-16,10000.0
1983-08-17,10000.0
1983-08-18,10000.0
1983-08-19,10000.0
1983-08-22,10000.0
1983-08-23,10000.0
1983-08-24,10000.0
1983-08-25,10000.0
1983-08-26,10000.0
1983-08-29,10000.0
1983-08-30,10000.0
1983-08-31,10000.0
1983-09-01,10000.0
1983-09-02,10000.0
1983-09-06,10000.0
1983-09-07,10000.0
1983-09-08,10000.0
1983-09-09,10000.0
1983-09-12,10000.0
1983-09-13,10000.0
1983-09-14,10000.0
1983-09-15,10000.0
1983-09-16,10000.0
1983-09-19,10000.0
1983-09-20,10000.0
1983-09-21,10000.0
1983-09-22,10000.0
1983-09-23,10000.0
1983-09-26,10000.0
1983-09-27,10000.0
1983-09-28,10000.0
1983-09-29,10000.0
1983-09-30,10000.0
1983-10-03,10000.0
1983-10-04,10000.0
1983-10-05,10000.0
1983-10-06,10000.0
1983-10-07,10000.0
1983-10-10,10000.0
1983-10-11,10000.0
1983-10-12,10000.0
1983-10-13,10000.0
1983-10-14,10000.0
1983-10-17,10000.0
1983-10-18,10000.0
1983-10-19,10000.0
1983-10-20,10000.0
1983-10-21,10000.0
1983-10-24,10000.0
1983-10-25,10000.0
1983-10-26,10000.0
1983-10-27,10000.0
1983-10-28,10000.0
1983-10-31,10000.0
1983-11-01,10000.0
1983-11-02,10000.0
1983-11-03,10000.0
1983-11-04,10000.0
1983-11-07,10000.0
1983-11-08,10000.0
1983-11-09,10000.0
1983-11-10,10000.0
1983-11-11,10000.0
1983-11-14,10000.0
1983-11-15,10000.0
1983-11-16,10000.0
1983-11-17,10000.0
1983-11-18,10000.0
1983-11-21,10000.0
1983-11-22,10000.0
1983-11-23,10000.0
1983-11-25,10000.0
1983-11-28,10000.0
1983-11-29,10000.0
1983-11-30,10000.0
1983-12-01,10000.0
1983-12-02,10000.0
1983-12-05,10000.0
1983-12-06,10000.0
1983-12-07,10000.0
1983-12-08,10000.0
1983-12-09,10000.0
1983-12-12,10000.0
1983-12-13,10000.0
1983-12-14,10000.0
1983-12-15,10000.0
1983-12-16,10000.0
1983-12-19,10000.0
1983-12-20,10000.0
1983-12-21,10000.0
1983-12-22,10000.0
1983-12-23,10000.0
1983-12-27,10000.0
1983-12-28,10000.0
1983-12-29,10000.0
1983-12-30,10000.0
1984-01-03,10000.0
1984-01-04,10000.0
1984-01-05,10000.0
1984-01-06,10000.0
1984-01-09,10000.0
1984-01-10,10000.0
1984-01-11,10000.0
1984-01-12,10000.0
1984-01-13,10000.0
1984-01-16,10000.0
1984-01-17,10000.0
1984-01-18,10000.0
1984-01-19,10000.0
1984-01-20,10000.0
1984-01-23,10000.0
1984-01-24,10000.0
1984-01-25,10000.0
1984-01-26,10000.0
1984-01-27,10000.0
1984-01-30,10000.0
1984-01-31,10000.0
1984-02-01,10000.0
1984-02-02,10000.0
1984-02-03,10000.0
1984-02-06,10000.0
1984-02-07,10000.0
1984-02-08,10000.0
1984-02-09,10000.0
1984-02-10,10000.0
1984-02-13,10000.0
1984-02-14,10000.0
1984-02-15,10000.0
1984-02-16,10000.0
1984-02-17,10000.0
1984-02-21,10000.0
1984-02-22,10000.0
1984-02-23,10000.0
1984-02-24,10000.0
1984-02-27,10000.0
1984-02-28,10000.0
1984-02-29,10000.0
1984-03-01,10000.0
1984-03-02,10000.0
1984-03-05,10000.0
1984-03-06,10000.0
1984-03-07,10000.0
1984-03-08,10000.0
1984-03-09,10000.0
1984-03-12,10000.0
1984-03-13,10000.0
1984-03-14,10000.0
1984-03-15,10000.0
1984-03-16,10000.0
1984-03-19,10000.0
1984-03-20,10000.0
1984-03-21,10000.0
1984-03-22,10000.0
1984-03-23,10000.0
1984-03-26,10000.0
1984-03-27,10000.0
1984-03-28,10000.0
1984-03-29,10000.0
1984-03-30,10000.0
1984-04-02,10000.0
1984-04-03,10000.0
1984-04-04,10000.0
1984-04-05,10000.0
1984-04-06,10000.0
1984-04-09,10000.0
1984-04-10,10000.0
1984-04-11,10000.0
1984-04-12,10000.0
1984-04-13,10000.0
1984-04-16,10000.0
1984-04-17,10000.0
1984-04-18,10000.0
1984-04-19,10000.0
1984-04-23,10000.0
1984-04-24,10000.0
1984-04-25,10000.0
1984-04-26,10000.0
1984-04-27,10000.0
1984-04-30,10000.0
1984-05-01,10000.0
1984-05-02,10000.0
1984-05-03,10000.0
1984-05-04,10000.0
1984-05-07,10000.0
1984-05-08,10000.0
1984-05-09,10000.0
1984-05-10,10000.0
1984-05-11,10000.0
1984-05-14,10000.0
1984-05-15,10000.0
1984-05-16,10000.0
1984-05-17,10000.0
1984-05-18,10000.0
1984-05-21,10000.0
1984-05-22,10000.0
1984-05-23,10000.0
1984-05-24,10000.0
1984-05-25,10000.0
1984-05-29,10000.0
1984-05-30,10000.0
1984-05-31,10000.0
1984-06-01,10000.0
1984-06-04,10000.0
1984-06-05,10000.0
1984-06-06,10000.0
1984-06-07,10000.0
1984-06-08,10000.0
1984-06-11,10000.0
1984-06-12,10000.0
1984-06-13,10000.0
1984-06-14,10000.0
1984-06-15,10000.0
1984-06-18,10000.0
1984-06-19,10000.0
1984-06-20,10000.0
1984-06-21,10000.0
1984-06-22,10000.0
1984-06-25,10000.0
1984-06-26,10000.0
1984-06-27,10000.0
1984-06-28,10000.0
1984-06-29,10000.0
1984-07-02,10000.0
1984-07-03,10000.0
1984-07-05,10000.0
1984-07-06,10000.0
1984-07-09,10000.0
1984-07-10,10000.0
1984-07-11,10000.0
1984-07-12,10000.0
1984-07-13,10000.0
1984-07-16,10000.0
1984-07-17,10000.0
1984-07-18,10000.0
1984-07-19,10000.0
1984-07-20,10000.0
1984-07-23,10000.0
1984-07-24,10000.0
1984-07-25,10000.0
1984-07-26,10000.0
1984-07-27,10000.0
1984-07-30,10000.0
1984-07-31,10000.0
1984-08-01,10000.0
1984-08-02,10000.0
1984-08-03,10000.0
1984-08-06,10000.0
1984-08-07,10000.0
1984-08-08,10000.0
1984-08-09,10000.0
1984-08-10,10000.0
1984-08-13,10000.0
1984-08-14,10000.0
1984-08-15,10000.0
1984-08-16,10000.0
1984-08-17,10000.0
1984-08-20,10000.0
1984-08-21,10000.0
1984-08-22,10000.0
1984-08-23,10000.0
1984-08-24,10000.0
1984-08-27,10000.0
1984-08-28,10000.0
1984-08-29,10000.0
1984-08-30,10000.0
1984-08-31,10000.0
1984-09-04,10000.0
1984-09-05,10000.0
1984-09-06,10000.0
1984-09-07,10000.0
1984-09-10,10000.0
1984-09-11,10000.0
1984-09-12,10000.0
1984-09-13,10000.0
1984-09-14,10000.0
1984-09-17,10000.0
1984-09-18,10000.0
1984-09-19,10000.0
1984-09-20,10000.0
1984-09-21,10000.0
1984-09-24,10000.0
1984-09-25,10000.0
1984-09-26,10000.0
1984-09-27,10000.0
1984-09-28,10000.0
1984-10-01,10000.0
1984-10-02,10000.0
1984-10-03,10000.0
1984-10-04,10000.0
1984-10-05,10000.0
1984-10-08,10000.0
1984-10-09,10000.0
1984-10-10,10000.0
1984-10-11,10000.0
1984-10-12,10000.0
1984-10-15,10000.0
1984-10-16,10000.0
1984-10-17,10000.0
1984-10-18,10000.0
1984-10-19,10000.0
1984-10-22,10000.0
1984-10-23,10000.0
1984-10-24,10000.0
1984-10-25,10000.0
1984-10-26,10000.0
1984-10-29,10000.0
1984-10-30,10000.0
1984-10-31,10000.0
1984-11-01,10000.0
1984-11-02,10000.0
1984-11-05,10000.0
1984-11-06,10000.0
1984-11-07,10000.0
1984-11-08,10000.0
1984-11-09,10000.0
1984-11-12,10000.0
1984-11-13,10000.0
1984-11-14,10000.0
1984-11-15,10000.0
1984-11-16,10000.0
1984-11-19,10000.0
1984-11-20,10000.0
1984-11-21,10000.0
1984-11-23,10000.0
1984-11-26,10000.0
1984-11-27,10000.0
1984-11-28,10000.0
1984-11-29,10000.0
1984-11-30,10000.0
1984-12-03,10000.0
1984-12-04,10000.0
1984-12-05,10000.0
1984-12-06,10000.0
1984-12-07,10000.0
1984-12-10,10000.0
1984-12-11,10000.0
1984-12-12,10000.0
1984-12-13,10000.0
1984-12-14,10000.0
1984-12-17,10000.0
1984-12-18,10000.0
1984-12-19,10000.0
1984-12-20,10000.0
1984-12-21,10000.0
1984-12-24,10000.0
1984-12-26,10000.0
1984-12-27,10000.0
1984-12-28,10000.0
1984-12-31,10000.0
1985-01-02,10000.0
1985-01-03,10000.0
1985-01-04,10000.0
1985-01-07,10000.0
1985-01-08,10000.0
1985-01-09,10000.0
1985-01-10,10000.0
1985-01-11,10000.0
1985-01-14,10000.0
1985-01-15,10000.0
1985-01-16,10000.0
1985-01-17,10000.0
1985-01-18,10000.0
1985-01-21,10000.0
1985-01-22,10000.0
1985-01-23,10000.0
1985-01-24,10000.0
1985-01-25,10000.0
1985-01-28,10000.0
1985-01-29,10000.0
1985-01-30,10000.0
1985-01-31,10000.0
1985-02-01,10000.0
1985-02-04,10000.0
1985-02-05,10000.0
1985-02-06,10000.0
1985-02-07,10000.0
1985-02-08,10000.0
1985-02-11,10000.0
1985-02-12,10000.0
1985-02-13,10000.0
1985-02-14,10000.0
1985-02-15,10000.0
1985-02-19,10000.0
1985-02-20,10000.0
1985-02-21,10000.0
1985-02-22,10000.0
1985-02-25,10000.0
1985-02-26,10000.0
1985-02-27,10000.0
1985-02-28,10000.0
1985-03-01,10000.0
1985-03-04,10000.0
1985-03-05,10000.0
1985-03-06,10000.0
1985-03-07,10000.0
1985-03-08,10000.0
1985-03-11,10000.0
1985-03-12,10000.0
1985-03-13,10000.0
1985-03-14,10000.0
1985-03-15,10000.0
1985-03-18,10000.0
1985-03-19,10000.0
1985-03-20,10000.0
1985-03-21,10000.0
1985-03-22,10000.0
1985-03-25,10000.0
1985-03-26,10000.0
1985-03-27,10000.0
1985-03-28,10000.0
1985-03-29,10000.0
1985-04-01,10000.0
1985-04-02,10000.0
1985-04-03,10000.0
1985-04-04,10000.0
1985-04-08,10000.0
1985-04-09,10000.0
1985-04-10,10000.0
1985-04-11,10000.0
1985-04-12,10000.0
1985-04-15,10000.0
1985-04-16,10000.0
1985-04-17,10000.0
1985-04-18,10000.0
1985-04-19,10000.0
1985-04-22,10000.0
1985-04-23,10000.0
1985-04-24,10000.0
1985-04-25,10000.0
1985-04-26,10000.0
1985-04-29,10000.0
1985-04-30,10000.0
1985-05-01,10000.0
1985-05-02,10000.0
1985-05-03,10000.0
1985-05-06,10000.0
1985-05-07,10000.0
1985-05-08,10000.0
1985-05-09,10000.0
1985-05-10,10000.0
1985-05-13,10000.0
1985-05-14,10000.0
1985-05-15,10000.0
1985-05-16,10000.0
1985-05-17,10000.0
1985-05-20,10000.0
1985-05-21,10000.0
1985-05-22,10000.0
1985-05-23,10000.0
1985-05-24,10000.0
1985-05-28,10000.0
1985-05-29,10000.0
1985-05-30,10000.0
1985-05-31,10000.0
1985-06-03,10000.0
1985-06-04,10000.0
1985-06-05,10000.0
1985-06-06,10000.0
1985-06-07,10000.0
1985-06-10,10000.0
1985-06-11,10000.0
1985-06-12,10000.0
1985-06-13,10000.0
1985-06-14,10000.0
1985-06-17,10000.0
1985-06-18,10000.0
1985-06-19,10000.0
1985-06-20,10000.0
1985-06-21,10000.0
1985-06-24,10000.0
1985-06-25,10000.0
1985-06-26,10000.0
1985-06-27,10000.0
1985-06-28,10000.0
1985-07-01,10000.0
1985-07-02,10000.0
1985-07-03,10000.0
1985-07-05,10000.0
1985-07-08,10000.0
1985-07-09,10000.0
1985-07-10,10000.0
1985-07-11,10000.0
1985-07-12,10000.0
1985-07-15,10000.0
1985-07-16,10000.0
1985-07-17,10000.0
1985-07-18,10000.0
1985-07-19,10000.0
1985-07-22,10000.0
